Time(s),Voltage(V)
9.0360000000,-0.0050781250
9.0400000000,-0.0049375000
9.0440000000,-0.0049062500
9.0480000000,-0.0048125000
9.0520000000,-0.0050156250
9.0560000000,-0.0048593750
9.0600000000,-0.0049218750
9.0640000000,-0.0051406250
9.0680000000,-0.0049687500
9.0720000000,-0.0048437500
9.0760000000,-0.0049687500
9.0800000000,-0.0050312500
9.0840000000,-0.0051093750
9.0880000000,-0.0051406250
9.0920000000,-0.0050937500
9.0960000000,-0.0050781250
9.1000000000,-0.0051562500
9.1040000000,-0.0050625000
9.1080000000,-0.0048593750
9.1120000000,-0.0049843750
9.1160000000,-0.0050625000
9.1200000000,-0.0049218750
9.1240000000,-0.0052031250
9.1280000000,-0.0050156250
9.1320000000,-0.0050468750
9.1360000000,-0.0048593750
9.1400000000,-0.0051250000
9.1440000000,-0.0050625000
9.1480000000,-0.0047343750
9.1520000000,-0.0052500000
9.1560000000,-0.0047968750
9.1600000000,-0.0050156250
9.1640000000,-0.0050000000
9.1680000000,-0.0049687500
9.1720000000,-0.0053125000
9.1760000000,-0.0050000000
9.1800000000,-0.0050312500
9.1840000000,-0.0050468750
9.1880000000,-0.0049687500
9.1920000000,-0.0049687500
9.1960000000,-0.0050000000
9.2000000000,-0.0051406250
9.2040000000,-0.0051875000
9.2080000000,-0.0051250000
9.2120000000,-0.0051718750
9.2160000000,-0.0049687500
9.2200000000,-0.0049687500
9.2240000000,-0.0049531250
9.2280000000,-0.0050312500
9.2320000000,-0.0048593750
9.2360000000,-0.0051250000
9.2400000000,-0.0048906250
9.2440000000,-0.0051093750
9.2480000000,-0.0050781250
9.2520000000,-0.0050937500
9.2560000000,-0.0048281250
9.2600000000,-0.0050312500
9.2640000000,-0.0051093750
9.2680000000,-0.0049687500
9.2720000000,-0.0049062500
9.2760000000,-0.0049218750
9.2800000000,-0.0052656250
9.2840000000,-0.0048906250
9.2880000000,-0.0050781250
9.2920000000,-0.0051406250
9.2960000000,-0.0050000000
9.3000000000,-0.0050156250
9.3040000000,-0.0051718750
9.3080000000,-0.0049687500
9.3120000000,-0.0049218750
9.3160000000,-0.0051718750
9.3200000000,-0.0051093750
9.3240000000,-0.0051250000
9.3280000000,-0.0049062500
9.3320000000,-0.0050937500
9.3360000000,-0.0052656250
9.3400000000,-0.0050000000
9.3440000000,-0.0051093750
9.3480000000,-0.0048437500
9.3520000000,-0.0050937500
9.3560000000,-0.0051718750
9.3600000000,-0.0049843750
9.3640000000,-0.0049687500
9.3680000000,-0.0047812500
9.3720000000,-0.0050937500
9.3760000000,-0.0049843750
9.3800000000,-0.0051562500
9.3840000000,-0.0049062500
9.3880000000,-0.0050000000
9.3920000000,-0.0049062500
9.3960000000,-0.0051093750
9.4000000000,-0.0048593750
9.4040000000,-0.0049062500
9.4080000000,-0.0052343750
9.4120000000,-0.0048906250
9.4160000000,-0.0048281250
9.4200000000,-0.0050781250
9.4240000000,-0.0048281250
9.4280000000,-0.0051562500
9.4320000000,-0.0049218750
9.4360000000,-0.0051093750
9.4400000000,-0.0049843750
9.4440000000,-0.0049375000
9.4480000000,-0.0049687500
9.4520000000,-0.0048750000
9.4560000000,-0.0048125000
9.4600000000,-0.0050937500
9.4640000000,-0.0051875000
9.4680000000,-0.0050312500
9.4720000000,-0.0049687500
9.4760000000,-0.0050156250
9.4800000000,-0.0050468750
9.4840000000,-0.0051093750
9.4880000000,-0.0051093750
9.4920000000,-0.0048125000
9.4960000000,-0.0049531250
9.5000000000,-0.0049843750
9.5040000000,-0.0051875000
9.5080000000,-0.0050937500
9.5120000000,-0.0049062500
9.5160000000,-0.0052500000
9.5200000000,-0.0049218750
9.5240000000,-0.0051562500
9.5280000000,-0.0048750000
9.5320000000,-0.0047968750
9.5360000000,-0.0051875000
9.5400000000,-0.0049531250
9.5440000000,-0.0049687500
9.5480000000,-0.0050781250
9.5520000000,-0.0049375000
9.5560000000,-0.0050000000
9.5600000000,-0.0048593750
9.5640000000,-0.0049843750
9.5680000000,-0.0049375000
9.5720000000,-0.0050937500
9.5760000000,-0.0048125000
9.5800000000,-0.0048906250
9.5840000000,-0.0049375000
9.5880000000,-0.0050625000
9.5920000000,-0.0050156250
9.5960000000,-0.0052031250
9.6000000000,-0.0048593750
9.6040000000,-0.0050468750
9.6080000000,-0.0049531250
9.6120000000,-0.0052656250
9.6160000000,-0.0050781250
9.6200000000,-0.0049531250
9.6240000000,-0.0050156250
9.6280000000,-0.0050937500
9.6320000000,-0.0049843750
9.6360000000,-0.0048593750
9.6400000000,-0.0049843750
9.6440000000,-0.0051250000
9.6480000000,-0.0049062500
9.6520000000,-0.0050781250
9.6560000000,-0.0048281250
9.6600000000,-0.0047656250
9.6640000000,-0.0052343750
9.6680000000,-0.0049062500
9.6720000000,-0.0050937500
9.6760000000,-0.0051093750
9.6800000000,-0.0050468750
9.6840000000,-0.0051250000
9.6880000000,-0.0050781250
9.6920000000,-0.0051093750
9.6960000000,-0.0049062500
9.7000000000,-0.0049687500
9.7040000000,-0.0051406250
9.7080000000,-0.0049218750
9.7120000000,-0.0049843750
9.7160000000,-0.0050000000
9.7200000000,-0.0050468750
9.7240000000,-0.0050781250
9.7280000000,-0.0050468750
9.7320000000,-0.0048750000
9.7360000000,-0.0052343750
9.7400000000,-0.0051250000
9.7440000000,-0.0051562500
9.7480000000,-0.0049843750
9.7520000000,-0.0050625000
9.7560000000,-0.0050468750
9.7600000000,-0.0051875000
9.7640000000,-0.0049218750
9.7680000000,-0.0050156250
9.7720000000,-0.0051718750
9.7760000000,-0.0050781250
9.7800000000,-0.0050000000
9.7840000000,-0.0050156250
9.7880000000,-0.0047031250
9.7920000000,-0.0052656250
9.7960000000,-0.0047031250
9.8000000000,-0.0051250000
9.8040000000,-0.0050312500
9.8080000000,-0.0051093750
9.8120000000,-0.0050156250
9.8160000000,-0.0048750000
9.8200000000,-0.0050781250
9.8240000000,-0.0048750000
9.8280000000,-0.0051875000
9.8320000000,-0.0048750000
9.8360000000,-0.0049687500
9.8400000000,-0.0049687500
9.8440000000,-0.0051562500
9.8480000000,-0.0052031250
9.8520000000,-0.0049843750
9.8560000000,-0.0049843750
9.8600000000,-0.0049531250
9.8640000000,-0.0051875000
9.8680000000,-0.0050625000
9.8720000000,-0.0050781250
9.8760000000,-0.0050000000
9.8800000000,-0.0050781250
9.8840000000,-0.0049531250
9.8880000000,-0.0051093750
9.8920000000,-0.0050937500
9.8960000000,-0.0050781250
9.9000000000,-0.0050468750
9.9040000000,-0.0048593750
9.9080000000,-0.0051875000
9.9120000000,-0.0049843750
9.9160000000,-0.0047812500
9.9200000000,-0.0052031250
9.9240000000,-0.0048125000
9.9280000000,-0.0050312500
9.9320000000,-0.0052343750
9.9360000000,-0.0050156250
9.9400000000,-0.0048750000
9.9440000000,-0.0049375000
9.9480000000,-0.0049687500
9.9520000000,-0.0049218750
9.9560000000,-0.0051718750
9.9600000000,-0.0050000000
9.9640000000,-0.0049375000
9.9680000000,-0.0048750000
9.9720000000,-0.0050312500
9.9760000000,-0.0050937500
9.9800000000,-0.0050937500
9.9840000000,-0.0049687500
9.9880000000,-0.0047343750
9.9920000000,-0.0050000000
9.9960000000,-0.0049531250
10.0000000000,-0.0050000000
10.0040000000,-0.0048281250
10.0080000000,-0.0048750000
10.0120000000,-0.0047656250
10.0160000000,-0.0050156250
10.0200000000,-0.0050625000
10.0240000000,-0.0048125000
10.0280000000,-0.0051562500
10.0320000000,-0.0050000000
10.0360000000,-0.0049531250
10.0400000000,-0.0049218750
10.0440000000,-0.0047656250
10.0480000000,-0.0052031250
10.0520000000,-0.0048281250
10.0560000000,-0.0049218750
10.0600000000,-0.0051718750
10.0640000000,-0.0049375000
10.0680000000,-0.0050625000
10.0720000000,-0.0049375000
10.0760000000,-0.0050937500
10.0800000000,-0.0050000000
10.0840000000,-0.0050312500
10.0880000000,-0.0050781250
10.0920000000,-0.0048437500
10.0960000000,-0.0049687500
10.1000000000,-0.0050937500
10.1040000000,-0.0050781250
10.1080000000,-0.0051562500
10.1120000000,-0.0048437500
10.1160000000,-0.0050156250
10.1200000000,-0.0049843750
10.1240000000,-0.0051406250
10.1280000000,-0.0049531250
10.1320000000,-0.0049687500
10.1360000000,-0.0049843750
10.1400000000,-0.0050312500
10.1440000000,-0.0050625000
10.1480000000,-0.0050937500
10.1520000000,-0.0047812500
10.1560000000,-0.0050937500
10.1600000000,-0.0048750000
10.1640000000,-0.0051406250
10.1680000000,-0.0051250000
10.1720000000,-0.0048593750
10.1760000000,-0.0051250000
10.1800000000,-0.0048281250
10.1840000000,-0.0049218750
10.1880000000,-0.0051562500
10.1920000000,-0.0050625000
10.1960000000,-0.0051250000
10.2000000000,-0.0050312500
10.2040000000,-0.0050937500
10.2080000000,-0.0048750000
10.2120000000,-0.0050312500
10.2160000000,-0.0051875000
10.2200000000,-0.0049687500
10.2240000000,-0.0048906250
10.2280000000,-0.0050937500
10.2320000000,-0.0049843750
10.2360000000,-0.0050625000
10.2400000000,-0.0049375000
10.2440000000,-0.0049062500
10.2480000000,-0.0052187500
10.2520000000,-0.0050156250
10.2560000000,-0.0050156250
10.2600000000,-0.0048906250
10.2640000000,-0.0048437500
10.2680000000,-0.0049687500
10.2720000000,-0.0050468750
10.2760000000,-0.0051562500
10.2800000000,-0.0049687500
10.2840000000,-0.0050000000
10.2880000000,-0.0048281250
10.2920000000,-0.0050625000
10.2960000000,-0.0050468750
10.3000000000,-0.0048906250
10.3040000000,-0.0051875000
10.3080000000,-0.0048593750
10.3120000000,-0.0049687500
10.3160000000,-0.0050312500
10.3200000000,-0.0051875000
10.3240000000,-0.0051250000
10.3280000000,-0.0049843750
10.3320000000,-0.0050000000
10.3360000000,-0.0049843750
10.3400000000,-0.0051562500
10.3440000000,-0.0051406250
10.3480000000,-0.0049843750
10.3520000000,-0.0048125000
10.3560000000,-0.0050312500
10.3600000000,-0.0050937500
10.3640000000,-0.0049687500
10.3680000000,-0.0049531250
10.3720000000,-0.0046875000
10.3760000000,-0.0050937500
10.3800000000,-0.0051250000
10.3840000000,-0.0051093750
10.3880000000,-0.0050312500
10.3920000000,-0.0051250000
10.3960000000,-0.0049375000
10.4000000000,-0.0051250000
10.4040000000,-0.0049062500
10.4080000000,-0.0048593750
10.4120000000,-0.0051875000
10.4160000000,-0.0048750000
10.4200000000,-0.0051562500
10.4240000000,-0.0048906250
10.4280000000,-0.0047812500
10.4320000000,-0.0051718750
10.4360000000,-0.0048750000
10.4400000000,-0.0050937500
10.4440000000,-0.0050937500
10.4480000000,-0.0050312500
10.4520000000,-0.0050000000
10.4560000000,-0.0050625000
10.4600000000,-0.0050937500
10.4640000000,-0.0050781250
10.4680000000,-0.0050937500
10.4720000000,-0.0050000000
10.4760000000,-0.0048750000
10.4800000000,-0.0049843750
10.4840000000,-0.0050937500
10.4880000000,-0.0050625000
10.4920000000,-0.0049062500
10.4960000000,-0.0052187500
10.5000000000,-0.0049375000
10.5040000000,-0.0051406250
10.5080000000,-0.0050312500
10.5120000000,-0.0050000000
10.5160000000,-0.0049375000
10.5200000000,-0.0050468750
10.5240000000,-0.0049375000
10.5280000000,-0.0050156250
10.5320000000,-0.0050312500
10.5360000000,-0.0049218750
10.5400000000,-0.0051718750
10.5440000000,-0.0047812500
10.5480000000,-0.0050156250
10.5520000000,-0.0050000000
10.5560000000,-0.0047968750
10.5600000000,-0.0051406250
10.5640000000,-0.0047343750
10.5680000000,-0.0049843750
10.5720000000,-0.0050000000
10.5760000000,-0.0050625000
10.5800000000,-0.0052187500
10.5840000000,-0.0049218750
10.5880000000,-0.0050156250
10.5920000000,-0.0049687500
10.5960000000,-0.0050312500
10.6000000000,-0.0050468750
10.6040000000,-0.0049531250
10.6080000000,-0.0049687500
10.6120000000,-0.0050937500
10.6160000000,-0.0051406250
10.6200000000,-0.0051875000
10.6240000000,-0.0050625000
10.6280000000,-0.0049062500
10.6320000000,-0.0052031250
10.6360000000,-0.0048750000
10.6400000000,-0.0049843750
10.6440000000,-0.0050312500
10.6480000000,-0.0050625000
10.6520000000,-0.0049531250
10.6560000000,-0.0050156250
10.6600000000,-0.0050000000
10.6640000000,-0.0048593750
10.6680000000,-0.0051562500
10.6720000000,-0.0049531250
10.6760000000,-0.0050468750
10.6800000000,-0.0049843750
10.6840000000,-0.0047500000
10.6880000000,-0.0050781250
10.6920000000,-0.0048906250
10.6960000000,-0.0051250000
10.7000000000,-0.0050156250
10.7040000000,-0.0050468750
10.7080000000,-0.0049062500
10.7120000000,-0.0048750000
10.7160000000,-0.0051250000
10.7200000000,-0.0048281250
10.7240000000,-0.0052187500
10.7280000000,-0.0049375000
10.7320000000,-0.0049687500
10.7360000000,-0.0049687500
10.7400000000,-0.0049218750
10.7440000000,-0.0051093750
10.7480000000,-0.0050156250
10.7520000000,-0.0050625000
10.7560000000,-0.0050000000
10.7600000000,-0.0050000000
10.7640000000,-0.0050625000
10.7680000000,-0.0051250000
10.7720000000,-0.0048906250
10.7760000000,-0.0049843750
10.7800000000,-0.0048125000
10.7840000000,-0.0050625000
10.7880000000,-0.0050625000
10.7920000000,-0.0048593750
10.7960000000,-0.0048906250
10.8000000000,-0.0050156250
10.8040000000,-0.0050468750
10.8080000000,-0.0049531250
10.8120000000,-0.0048750000
10.8160000000,-0.0050468750
10.8200000000,-0.0049531250
10.8240000000,-0.0051250000
10.8280000000,-0.0050156250
10.8320000000,-0.0049531250
10.8360000000,-0.0049843750
10.8400000000,-0.0049375000
10.8440000000,-0.0050312500
10.8480000000,-0.0049375000
10.8520000000,-0.0050468750
10.8560000000,-0.0050312500
10.8600000000,-0.0050156250
10.8640000000,-0.0050312500
10.8680000000,-0.0050156250
10.8720000000,-0.0051093750
10.8760000000,-0.0050156250
10.8800000000,-0.0049687500
10.8840000000,-0.0048437500
10.8880000000,-0.0051093750
10.8920000000,-0.0052031250
10.8960000000,-0.0048906250
10.9000000000,-0.0049843750
10.9040000000,-0.0051250000
10.9080000000,-0.0051250000
10.9120000000,-0.0051093750
10.9160000000,-0.0049687500
10.9200000000,-0.0048437500
10.9240000000,-0.0050312500
10.9280000000,-0.0049218750
10.9320000000,-0.0050468750
10.9360000000,-0.0049218750
10.9400000000,-0.0049218750
10.9440000000,-0.0052343750
10.9480000000,-0.0048125000
10.9520000000,-0.0050781250
10.9560000000,-0.0049375000
10.9600000000,-0.0050156250
10.9640000000,-0.0052968750
10.9680000000,-0.0048750000
10.9720000000,-0.0050156250
10.9760000000,-0.0047968750
10.9800000000,-0.0051718750
10.9840000000,-0.0049531250
10.9880000000,-0.0050625000
10.9920000000,-0.0047812500
10.9960000000,-0.0050312500
11.0000000000,-0.0050781250
11.0040000000,-0.0050937500
11.0080000000,-0.0049062500
11.0120000000,-0.0049843750
11.0160000000,-0.0050000000
11.0200000000,-0.0050156250
11.0240000000,-0.0047968750
11.0280000000,-0.0049218750
11.0320000000,-0.0050000000
11.0360000000,-0.0049843750
11.0400000000,-0.0049843750
11.0440000000,-0.0051718750
11.0480000000,-0.0049843750
11.0520000000,-0.0050000000
11.0560000000,-0.0048125000
11.0600000000,-0.0052031250
11.0640000000,-0.0049531250
11.0680000000,-0.0050156250
11.0720000000,-0.0051562500
11.0760000000,-0.0049375000
11.0800000000,-0.0049062500
11.0840000000,-0.0050937500
11.0880000000,-0.0049375000
11.0920000000,-0.0049687500
11.0960000000,-0.0047656250
11.1000000000,-0.0050312500
11.1040000000,-0.0046875000
11.1080000000,-0.0051093750
11.1120000000,-0.0048906250
11.1160000000,-0.0049062500
11.1200000000,-0.0048750000
11.1240000000,-0.0050468750
11.1280000000,-0.0051562500
11.1320000000,-0.0049687500
11.1360000000,-0.0049687500
11.1400000000,-0.0050937500
11.1440000000,-0.0050781250
11.1480000000,-0.0052031250
11.1520000000,-0.0050000000
11.1560000000,-0.0049062500
11.1600000000,-0.0050000000
11.1640000000,-0.0047968750
11.1680000000,-0.0052343750
11.1720000000,-0.0048906250
11.1760000000,-0.0049062500
11.1800000000,-0.0050468750
11.1840000000,-0.0049062500
11.1880000000,-0.0050156250
11.1920000000,-0.0049531250
11.1960000000,-0.0048593750
11.2000000000,-0.0051250000
11.2040000000,-0.0050937500
11.2080000000,-0.0050937500
11.2120000000,-0.0050625000
11.2160000000,-0.0050156250
11.2200000000,-0.0050000000
11.2240000000,-0.0050156250
11.2280000000,-0.0051406250
11.2320000000,-0.0049375000
11.2360000000,-0.0052031250
11.2400000000,-0.0051562500
11.2440000000,-0.0049218750
11.2480000000,-0.0047812500
11.2520000000,-0.0051562500
11.2560000000,-0.0051093750
11.2600000000,-0.0052187500
11.2640000000,-0.0050468750
11.2680000000,-0.0050156250
11.2720000000,-0.0048906250
11.2760000000,-0.0049843750
11.2800000000,-0.0048281250
11.2840000000,-0.0050156250
11.2880000000,-0.0051562500
11.2920000000,-0.0047812500
11.2960000000,-0.0049218750
11.3000000000,-0.0049531250
11.3040000000,-0.0048750000
11.3080000000,-0.0050625000
11.3120000000,-0.0050000000
11.3160000000,-0.0050156250
11.3200000000,-0.0050156250
11.3240000000,-0.0048125000
11.3280000000,-0.0052812500
11.3320000000,-0.0049062500
11.3360000000,-0.0051718750
11.3400000000,-0.0049843750
11.3440000000,-0.0050312500
11.3480000000,-0.0049687500
11.3520000000,-0.0048281250
11.3560000000,-0.0050312500
11.3600000000,-0.0048750000
11.3640000000,-0.0052343750
11.3680000000,-0.0049687500
11.3720000000,-0.0048906250
11.3760000000,-0.0049375000
11.3800000000,-0.0049531250
11.3840000000,-0.0052343750
11.3880000000,-0.0050000000
11.3920000000,-0.0049843750
11.3960000000,-0.0049687500
11.4000000000,-0.0050625000
11.4040000000,-0.0051562500
11.4080000000,-0.0049218750
11.4120000000,-0.0050625000
11.4160000000,-0.0050625000
11.4200000000,-0.0049062500
11.4240000000,-0.0050000000
11.4280000000,-0.0049375000
11.4320000000,-0.0048593750
11.4360000000,-0.0050312500
11.4400000000,-0.0048906250
11.4440000000,-0.0052031250
11.4480000000,-0.0049843750
11.4520000000,-0.0048281250
11.4560000000,-0.0051406250
11.4600000000,-0.0049843750
11.4640000000,-0.0049218750
11.4680000000,-0.0050000000
11.4720000000,-0.0050625000
11.4760000000,-0.0051250000
11.4800000000,-0.0048750000
11.4840000000,-0.0050312500
11.4880000000,-0.0050156250
11.4920000000,-0.0052500000
11.4960000000,-0.0050000000
11.5000000000,-0.0050156250
11.5040000000,-0.0047968750
11.5080000000,-0.0048906250
11.5120000000,-0.0049843750
11.5160000000,-0.0050625000
11.5200000000,-0.0049843750
11.5240000000,-0.0048906250
11.5280000000,-0.0050937500
11.5320000000,-0.0052187500
11.5360000000,-0.0050312500
11.5400000000,-0.0049843750
11.5440000000,-0.0049062500
11.5480000000,-0.0050468750
11.5520000000,-0.0049843750
11.5560000000,-0.0050781250
11.5600000000,-0.0049843750
11.5640000000,-0.0050312500
11.5680000000,-0.0048125000
11.5720000000,-0.0050156250
11.5760000000,-0.0050937500
11.5800000000,-0.0049218750
11.5840000000,-0.0049843750
11.5880000000,-0.0049843750
11.5920000000,-0.0050781250
11.5960000000,-0.0050937500
11.6000000000,-0.0051406250
11.6040000000,-0.0049218750
11.6080000000,-0.0048593750
11.6120000000,-0.0049062500
11.6160000000,-0.0050781250
11.6200000000,-0.0052968750
11.6240000000,-0.0049843750
11.6280000000,-0.0048281250
11.6320000000,-0.0048593750
11.6360000000,-0.0050937500
11.6400000000,-0.0050468750
11.6440000000,-0.0051093750
11.6480000000,-0.0051718750
11.6520000000,-0.0048125000
11.6560000000,-0.0049843750
11.6600000000,-0.0049531250
11.6640000000,-0.0049218750
11.6680000000,-0.0050468750
11.6720000000,-0.0050937500
11.6760000000,-0.0050468750
11.6800000000,-0.0050468750
11.6840000000,-0.0051406250
11.6880000000,-0.0049531250
11.6920000000,-0.0049218750
11.6960000000,-0.0049687500
11.7000000000,-0.0050625000
11.7040000000,-0.0050937500
11.7080000000,-0.0050156250
11.7120000000,-0.0050937500
11.7160000000,-0.0050156250
11.7200000000,-0.0050937500
11.7240000000,-0.0050468750
11.7280000000,-0.0051562500
11.7320000000,-0.0050937500
11.7360000000,-0.0047656250
11.7400000000,-0.0049687500
11.7440000000,-0.0050156250
11.7480000000,-0.0052656250
11.7520000000,-0.0051093750
11.7560000000,-0.0047656250
11.7600000000,-0.0049687500
11.7640000000,-0.0050468750
11.7680000000,-0.0048750000
11.7720000000,-0.0049375000
11.7760000000,-0.0050000000
11.7800000000,-0.0051406250
11.7840000000,-0.0050625000
11.7880000000,-0.0048906250
11.7920000000,-0.0049218750
11.7960000000,-0.0048906250
11.8000000000,-0.0050156250
11.8040000000,-0.0050000000
11.8080000000,-0.0051875000
11.8120000000,-0.0051250000
11.8160000000,-0.0049531250
11.8200000000,-0.0050156250
11.8240000000,-0.0049218750
11.8280000000,-0.0050468750
11.8320000000,-0.0051718750
11.8360000000,-0.0047812500
11.8400000000,-0.0051406250
11.8440000000,-0.0051718750
11.8480000000,-0.0050156250
11.8520000000,-0.0050156250
11.8560000000,-0.0049687500
11.8600000000,-0.0049843750
11.8640000000,-0.0048750000
11.8680000000,-0.0050312500
11.8720000000,-0.0049062500
11.8760000000,-0.0051875000
11.8800000000,-0.0049531250
11.8840000000,-0.0049062500
11.8880000000,-0.0046562500
11.8920000000,-0.0049218750
11.8960000000,-0.0050625000
11.9000000000,-0.0049531250
11.9040000000,-0.0050312500
11.9080000000,-0.0049531250
11.9120000000,-0.0050468750
11.9160000000,-0.0048125000
11.9200000000,-0.0050156250
11.9240000000,-0.0050000000
11.9280000000,-0.0051718750
11.9320000000,-0.0050312500
11.9360000000,-0.0050156250
11.9400000000,-0.0050937500
11.9440000000,-0.0049375000
11.9480000000,-0.0048281250
11.9520000000,-0.0049375000
11.9560000000,-0.0050312500
11.9600000000,-0.0050156250
11.9640000000,-0.0050312500
11.9680000000,-0.0049218750
11.9720000000,-0.0048906250
11.9760000000,-0.0051718750
11.9800000000,-0.0051718750
11.9840000000,-0.0048437500
11.9880000000,-0.0050156250
11.9920000000,-0.0049062500
11.9960000000,-0.0049218750
12.0000000000,-0.0050000000
12.0040000000,-0.0050937500
12.0080000000,-0.0050937500
12.0120000000,-0.0048593750
12.0160000000,-0.0049062500
12.0200000000,-0.0050625000
12.0240000000,-0.0050937500
12.0280000000,-0.0050312500
12.0320000000,-0.0050312500
12.0360000000,-0.0049843750
12.0400000000,-0.0050312500
12.0440000000,-0.0050312500
12.0480000000,-0.0049375000
12.0520000000,-0.0051562500
12.0560000000,-0.0050781250
12.0600000000,-0.0050000000
12.0640000000,-0.0051093750
12.0680000000,-0.0050468750
12.0720000000,-0.0049062500
12.0760000000,-0.0049843750
12.0800000000,-0.0048906250
12.0840000000,-0.0050625000
12.0880000000,-0.0047656250
12.0920000000,-0.0050468750
12.0960000000,-0.0051250000
12.1000000000,-0.0049843750
12.1040000000,-0.0050000000
12.1080000000,-0.0051093750
12.1120000000,-0.0052187500
12.1160000000,-0.0051093750
12.1200000000,-0.0047656250
12.1240000000,-0.0050625000
12.1280000000,-0.0050625000
12.1320000000,-0.0051250000
12.1360000000,-0.0049218750
12.1400000000,-0.0049062500
12.1440000000,-0.0049218750
12.1480000000,-0.0051250000
12.1520000000,-0.0049531250
12.1560000000,-0.0049375000
12.1600000000,-0.0050000000
12.1640000000,-0.0049375000
12.1680000000,-0.0049687500
12.1720000000,-0.0050156250
12.1760000000,-0.0049531250
12.1800000000,-0.0050781250
12.1840000000,-0.0050781250
12.1880000000,-0.0050468750
12.1920000000,-0.0050937500
12.1960000000,-0.0050625000
12.2000000000,-0.0049843750
12.2040000000,-0.0049687500
12.2080000000,-0.0048437500
12.2120000000,-0.0050312500
12.2160000000,-0.0049062500
12.2200000000,-0.0049375000
12.2240000000,-0.0049531250
12.2280000000,-0.0051406250
12.2320000000,-0.0049218750
12.2360000000,-0.0050625000
12.2400000000,-0.0050312500
12.2440000000,-0.0050781250
12.2480000000,-0.0049843750
12.2520000000,-0.0050781250
12.2560000000,-0.0049218750
12.2600000000,-0.0050625000
12.2640000000,-0.0050312500
12.2680000000,-0.0050156250
12.2720000000,-0.0050156250
12.2760000000,-0.0050156250
12.2800000000,-0.0051718750
12.2840000000,-0.0050312500
12.2880000000,-0.0049375000
12.2920000000,-0.0051562500
12.2960000000,-0.0050156250
12.3000000000,-0.0049062500
12.3040000000,-0.0048593750
12.3080000000,-0.0051718750
12.3120000000,-0.0050468750
12.3160000000,-0.0049843750
12.3200000000,-0.0050625000
12.3240000000,-0.0049531250
12.3280000000,-0.0048750000
12.3320000000,-0.0050625000
12.3360000000,-0.0048906250
12.3400000000,-0.0050937500
12.3440000000,-0.0049218750
12.3480000000,-0.0048437500
12.3520000000,-0.0051562500
12.3560000000,-0.0050312500
12.3600000000,-0.0051250000
12.3640000000,-0.0051562500
12.3680000000,-0.0049375000
12.3720000000,-0.0050625000
12.3760000000,-0.0050000000
12.3800000000,-0.0050000000
12.3840000000,-0.0050625000
12.3880000000,-0.0050781250
12.3920000000,-0.0050156250
12.3960000000,-0.0048750000
12.4000000000,-0.0048906250
12.4040000000,-0.0049531250
12.4080000000,-0.0050468750
12.4120000000,-0.0050625000
12.4160000000,-0.0049531250
12.4200000000,-0.0052812500
12.4240000000,-0.0051093750
12.4280000000,-0.0049062500
12.4320000000,-0.0051875000
12.4360000000,-0.0049843750
12.4400000000,-0.0052656250
12.4440000000,-0.0049375000
12.4480000000,-0.0051406250
12.4520000000,-0.0048593750
12.4560000000,-0.0050156250
12.4600000000,-0.0049843750
12.4640000000,-0.0050468750
12.4680000000,-0.0050000000
12.4720000000,-0.0050000000
12.4760000000,-0.0050156250
12.4800000000,-0.0050781250
12.4840000000,-0.0050312500
12.4880000000,-0.0051250000
12.4920000000,-0.0051093750
12.4960000000,-0.0050625000
12.5000000000,-0.0051718750
12.5040000000,-0.0049218750
12.5080000000,-0.0051093750
12.5120000000,-0.0049375000
12.5160000000,-0.0050781250
12.5200000000,-0.0049531250
12.5240000000,-0.0049531250
12.5280000000,-0.0048125000
12.5320000000,-0.0050312500
12.5360000000,-0.0049531250
12.5400000000,-0.0049218750
12.5440000000,-0.0052031250
12.5480000000,-0.0051250000
12.5520000000,-0.0051406250
12.5560000000,-0.0047812500
12.5600000000,-0.0050156250
12.5640000000,-0.0050781250
12.5680000000,-0.0050937500
12.5720000000,-0.0050625000
12.5760000000,-0.0052500000
12.5800000000,-0.0050156250
12.5840000000,-0.0048593750
12.5880000000,-0.0052968750
12.5920000000,-0.0050468750
12.5960000000,-0.0050312500
12.6000000000,-0.0050156250
12.6040000000,-0.0050312500
12.6080000000,-0.0050468750
12.6120000000,-0.0050312500
12.6160000000,-0.0050937500
12.6200000000,-0.0050156250
12.6240000000,-0.0050156250
12.6280000000,-0.0049218750
12.6320000000,-0.0050156250
12.6360000000,-0.0050312500
12.6400000000,-0.0048437500
12.6440000000,-0.0051093750
12.6480000000,-0.0049687500
12.6520000000,-0.0049218750
12.6560000000,-0.0049375000
12.6600000000,-0.0050625000
12.6640000000,-0.0049843750
12.6680000000,-0.0050312500
12.6720000000,-0.0050312500
12.6760000000,-0.0049375000
12.6800000000,-0.0049843750
12.6840000000,-0.0049531250
12.6880000000,-0.0049843750
12.6920000000,-0.0050468750
12.6960000000,-0.0051562500
12.7000000000,-0.0048593750
12.7040000000,-0.0050781250
12.7080000000,-0.0050625000
12.7120000000,-0.0048906250
12.7160000000,-0.0050625000
12.7200000000,-0.0049062500
12.7240000000,-0.0050937500
12.7280000000,-0.0049218750
12.7320000000,-0.0050312500
12.7360000000,-0.0049687500
12.7400000000,-0.0051875000
12.7440000000,-0.0051250000
12.7480000000,-0.0050000000
12.7520000000,-0.0049687500
12.7560000000,-0.0051718750
12.7600000000,-0.0047343750
