Time(s),Voltage(V)
2.4400000000,-0.0643750000
2.4800000000,-0.0607500000
2.5200000000,-0.0609843750
2.5600000000,-0.0560937500
2.6000000000,-0.0415312500
2.6400000000,-0.0244375000
2.6800000000,-0.0165781250
2.7200000000,-0.0101406250
2.7600000000,-0.0012812500
2.8000000000,0.0099062500
2.8400000000,0.0202343750
2.8800000000,0.0281875000
2.9200000000,0.0364531250
2.9600000000,0.0532500000
3.0000000000,0.0754218750
3.0400000000,0.0941406250
3.0800000000,0.1070156250
3.1200000000,0.1175000000
3.1600000000,0.1248906250
3.2000000000,0.1307187500
3.2400000000,0.1381562500
3.2800000000,0.1489375000
3.3200000000,0.1566406250
3.3600000000,0.1631093750
3.4000000000,0.1719531250
3.4400000000,0.1814218750
3.4800000000,0.1884531250
3.5200000000,0.1900937500
3.5600000000,0.1857656250
3.6000000000,0.1826250000
3.6400000000,0.1833281250
3.6800000000,0.1847656250
3.7200000000,0.1812656250
3.7600000000,0.1764687500
3.8000000000,0.1744218750
3.8400000000,0.1738437500
3.8800000000,0.1700625000
3.9200000000,0.1615937500
3.9600000000,0.1499687500
4.0000000000,0.1406250000
4.0400000000,0.1361093750
4.0800000000,0.1311093750
4.1200000000,0.1233281250
4.1600000000,0.1133281250
4.2000000000,0.1014375000
4.2400000000,0.0902812500
4.2800000000,0.0789687500
4.3200000000,0.0683593750
4.3600000000,0.0556406250
4.4000000000,0.0438593750
4.4400000000,0.0340937500
4.4800000000,0.0239218750
4.5200000000,0.0113281250
4.5600000000,-0.0021875000
4.6000000000,-0.0144687500
4.6400000000,-0.0253437500
4.6800000000,-0.0361718750
4.7200000000,-0.0484843750
4.7600000000,-0.0613750000
4.8000000000,-0.0740156250
4.8400000000,-0.0834218750
4.8800000000,-0.0929375000
4.9200000000,-0.1050156250
4.9600000000,-0.1189531250
5.0000000000,-0.1325312500
5.0400000000,-0.1448750000
5.0800000000,-0.1557031250
5.1200000000,-0.1673281250
5.1600000000,-0.1801562500
5.2000000000,-0.1919843750
5.2400000000,-0.2032343750
5.2800000000,-0.2154218750
5.3200000000,-0.2305937500
5.3600000000,-0.2424687500
5.4000000000,-0.2530312500
5.4400000000,-0.2627812500
5.4800000000,-0.2692968750
5.5200000000,-0.2784687500
5.5600000000,-0.2870937500
5.6000000000,-0.2937343750
5.6400000000,-0.2998593750
5.6800000000,-0.3006093750
5.7200000000,-0.3027343750
5.7600000000,-0.3047812500
5.8000000000,-0.3063281250
5.8400000000,-0.3076562500
5.8800000000,-0.3052656250
5.9200000000,-0.3040312500
5.9600000000,-0.3041718750
6.0000000000,-0.3023906250
6.0400000000,-0.2978593750
6.0800000000,-0.2908281250
6.1200000000,-0.2814218750
6.1600000000,-0.2705000000
6.2000000000,-0.2581875000
6.2400000000,-0.2438281250
6.2800000000,-0.2298437500
6.3200000000,-0.2157187500
6.3600000000,-0.1991875000
6.4000000000,-0.1804843750
6.4400000000,-0.1578125000
6.4800000000,-0.1361875000
6.5200000000,-0.1168437500
6.5600000000,-0.0955468750
6.6000000000,-0.0748906250
6.6400000000,-0.0540000000
6.6800000000,-0.0324062500
6.7200000000,-0.0119687500
6.7600000000,0.0087968750
6.8000000000,0.0283281250
6.8400000000,0.0482500000
6.8800000000,0.0674218750
6.9200000000,0.0852500000
6.9600000000,0.1052968750
7.0000000000,0.1240625000
7.0400000000,0.1391562500
7.0800000000,0.1506250000
7.1200000000,0.1623593750
7.1600000000,0.1759062500
7.2000000000,0.1893593750
7.2400000000,0.1981250000
7.2800000000,0.2040000000
7.3200000000,0.2084375000
7.3600000000,0.2165468750
7.4000000000,0.2264218750
7.4400000000,0.2327343750
7.4800000000,0.2348437500
7.5200000000,0.2352031250
7.5600000000,0.2383281250
7.6000000000,0.2423906250
7.6400000000,0.2434531250
7.6800000000,0.2410000000
7.7200000000,0.2392343750
7.7600000000,0.2405468750
7.8000000000,0.2404531250
7.8400000000,0.2399843750
7.8800000000,0.2370625000
7.9200000000,0.2373906250
7.9600000000,0.2357812500
8.0000000000,0.2342656250
8.0400000000,0.2291875000
8.0800000000,0.2251406250
8.1200000000,0.2231406250
8.1600000000,0.2204843750
8.2000000000,0.2166562500
8.2400000000,0.2100781250
8.2800000000,0.2057031250
8.3200000000,0.2039375000
8.3600000000,0.2017187500
8.4000000000,0.1951562500
8.4400000000,0.1857968750
8.4800000000,0.1783437500
8.5200000000,0.1750156250
8.5600000000,0.1717500000
8.6000000000,0.1652812500
8.6400000000,0.1550468750
8.6800000000,0.1447812500
8.7200000000,0.1375000000
8.7600000000,0.1311093750
8.8000000000,0.1230781250
8.8400000000,0.1120625000
8.8800000000,0.1000937500
8.9200000000,0.0888906250
8.9600000000,0.0792656250
9.0000000000,0.0690000000
9.0400000000,0.0563906250
9.0800000000,0.0418593750
9.1200000000,0.0275937500
9.1600000000,0.0133437500
9.2000000000,0.0010312500
9.2400000000,-0.0130156250
9.2800000000,-0.0263750000
9.3200000000,-0.0407031250
9.3600000000,-0.0538125000
9.4000000000,-0.0641093750
9.4400000000,-0.0745781250
9.4800000000,-0.0855468750
9.5200000000,-0.0965156250
9.5600000000,-0.1064218750
9.6000000000,-0.1163750000
9.6400000000,-0.1230312500
9.6800000000,-0.1299218750
9.7200000000,-0.1378906250
9.7600000000,-0.1445156250
9.8000000000,-0.1487968750
9.8400000000,-0.1512187500
9.8800000000,-0.1524531250
9.9200000000,-0.1557812500
9.9600000000,-0.1574062500
10.0000000000,-0.1575781250
10.0400000000,-0.1576875000
10.0800000000,-0.1567812500
10.1200000000,-0.1567343750
10.1600000000,-0.1547343750
10.2000000000,-0.1511562500
10.2400000000,-0.1462656250
10.2800000000,-0.1427656250
10.3200000000,-0.1382500000
10.3600000000,-0.1335625000
10.4000000000,-0.1275781250
10.4400000000,-0.1227500000
10.4800000000,-0.1195156250
10.5200000000,-0.1142812500
10.5600000000,-0.1068125000
10.6000000000,-0.0979687500
10.6400000000,-0.0909218750
10.6800000000,-0.0850937500
10.7200000000,-0.0802187500
10.7600000000,-0.0736093750
10.8000000000,-0.0660312500
10.8400000000,-0.0599062500
10.8800000000,-0.0560937500
10.9200000000,-0.0526875000
10.9600000000,-0.0469218750
11.0000000000,-0.0407500000
11.0400000000,-0.0334218750
11.0800000000,-0.0290625000
11.1200000000,-0.0268906250
11.1600000000,-0.0233437500
11.2000000000,-0.0190468750
11.2400000000,-0.0142031250
11.2800000000,-0.0102500000
11.3200000000,-0.0085625000
11.3600000000,-0.0052031250
11.4000000000,-0.0013750000
11.4400000000,0.0010625000
11.4800000000,0.0028593750
11.5200000000,0.0026562500
11.5600000000,0.0067968750
11.6000000000,0.0121562500
11.6400000000,0.0155468750
11.6800000000,0.0159218750
11.7200000000,0.0159062500
11.7600000000,0.0193125000
11.8000000000,0.0229062500
11.8400000000,0.0248281250
11.8800000000,0.0242968750
11.9200000000,0.0249531250
11.9600000000,0.0282656250
12.0000000000,0.0328281250
12.0400000000,0.0335781250
12.0800000000,0.0317343750
12.1200000000,0.0300156250
12.1600000000,0.0291718750
12.2000000000,0.0308437500
12.2400000000,0.0292031250
12.2800000000,0.0254218750
12.3200000000,0.0203281250
12.3600000000,0.0158281250
12.4000000000,0.0145156250
12.4400000000,0.0125937500
12.4800000000,0.0071875000
12.5200000000,-0.0008906250
12.5600000000,-0.0083125000
12.6000000000,-0.0128906250
12.6400000000,-0.0160000000
12.6800000000,-0.0222031250
12.7200000000,-0.0317031250
12.7600000000,-0.0389218750
12.8000000000,-0.0436250000
12.8400000000,-0.0453125000
12.8800000000,-0.0490000000
12.9200000000,-0.0567187500
12.9600000000,-0.0626562500
13.0000000000,-0.0679843750
13.0400000000,-0.0705312500
13.0800000000,-0.0731718750
13.1200000000,-0.0780312500
13.1600000000,-0.0813437500
13.2000000000,-0.0827656250
13.2400000000,-0.0826718750
13.2800000000,-0.0824843750
13.3200000000,-0.0840781250
13.3600000000,-0.0872031250
13.4000000000,-0.0879531250
13.4400000000,-0.0876406250
13.4800000000,-0.0855000000
13.5200000000,-0.0836562500
13.5600000000,-0.0835156250
13.6000000000,-0.0807343750
13.6400000000,-0.0757656250
13.6800000000,-0.0692812500
13.7200000000,-0.0658437500
13.7600000000,-0.0654687500
13.8000000000,-0.0657343750
13.8400000000,-0.0635156250
13.8800000000,-0.0582812500
13.9200000000,-0.0520937500
13.9600000000,-0.0493906250
14.0000000000,-0.0467500000
14.0400000000,-0.0426250000
14.0800000000,-0.0378750000
14.1200000000,-0.0330937500
14.1600000000,-0.0322500000
14.2000000000,-0.0316406250
14.2400000000,-0.0292500000
14.2800000000,-0.0270937500
14.3200000000,-0.0217812500
14.3600000000,-0.0185156250
14.4000000000,-0.0157812500
14.4400000000,-0.0120937500
14.4800000000,-0.0097187500
14.5200000000,-0.0070937500
14.5600000000,-0.0062187500
14.6000000000,-0.0055781250
14.6400000000,-0.0049687500
14.6800000000,-0.0009687500
14.7200000000,0.0029843750
14.7600000000,0.0063906250
14.8000000000,0.0084843750
14.8400000000,0.0075937500
14.8800000000,0.0099218750
14.9200000000,0.0126406250
14.9600000000,0.0151718750
15.0000000000,0.0149687500
15.0400000000,0.0134531250
15.0800000000,0.0155312500
15.1200000000,0.0193593750
15.1600000000,0.0244375000
15.2000000000,0.0266718750
15.2400000000,0.0272031250
15.2800000000,0.0281718750
15.3200000000,0.0320312500
15.3600000000,0.0363906250
15.4000000000,0.0387968750
15.4400000000,0.0400468750
15.4800000000,0.0416093750
15.5200000000,0.0454843750
15.5600000000,0.0487812500
15.6000000000,0.0524062500
15.6400000000,0.0557968750
15.6800000000,0.0600937500
15.7200000000,0.0620156250
15.7600000000,0.0628906250
15.8000000000,0.0644687500
15.8400000000,0.0668437500
15.8800000000,0.0701562500
15.9200000000,0.0721093750
15.9600000000,0.0729218750
16.0000000000,0.0745000000
16.0400000000,0.0760312500
16.0800000000,0.0767812500
16.1200000000,0.0774687500
16.1600000000,0.0778281250
16.2000000000,0.0798281250
16.2400000000,0.0811875000
16.2800000000,0.0811718750
16.3200000000,0.0805156250
16.3600000000,0.0810468750
16.4000000000,0.0822187500
16.4400000000,0.0818750000
16.4800000000,0.0789218750
16.5200000000,0.0753281250
16.5600000000,0.0747187500
16.6000000000,0.0746718750
16.6400000000,0.0734218750
16.6800000000,0.0696250000
16.7200000000,0.0662812500
16.7600000000,0.0623593750
16.8000000000,0.0602187500
16.8400000000,0.0577343750
16.8800000000,0.0547656250
16.9200000000,0.0503593750
16.9600000000,0.0448437500
17.0000000000,0.0395000000
17.0400000000,0.0343437500
17.0800000000,0.0321718750
17.1200000000,0.0305312500
17.1600000000,0.0265000000
17.2000000000,0.0221093750
17.2400000000,0.0181250000
17.2800000000,0.0146406250
17.3200000000,0.0122031250
17.3600000000,0.0090937500
17.4000000000,0.0046406250
17.4400000000,-0.0008281250
17.4800000000,-0.0042812500
17.5200000000,-0.0041875000
17.5600000000,-0.0033281250
17.6000000000,-0.0038281250
17.6400000000,-0.0080468750
17.6800000000,-0.0121406250
17.7200000000,-0.0134531250
17.7600000000,-0.0134531250
17.8000000000,-0.0156875000
17.8400000000,-0.0196406250
17.8800000000,-0.0223593750
17.9200000000,-0.0235000000
17.9600000000,-0.0233125000
18.0000000000,-0.0245000000
18.0400000000,-0.0283437500
18.0800000000,-0.0297031250
18.1200000000,-0.0306093750
18.1600000000,-0.0331875000
18.2000000000,-0.0367343750
18.2400000000,-0.0380625000
18.2800000000,-0.0371562500
18.3200000000,-0.0353593750
18.3600000000,-0.0358125000
18.4000000000,-0.0392343750
18.4400000000,-0.0400468750
18.4800000000,-0.0383437500
18.5200000000,-0.0354062500
18.5600000000,-0.0348750000
18.6000000000,-0.0352656250
18.6400000000,-0.0335937500
18.6800000000,-0.0300156250
18.7200000000,-0.0271250000
18.7600000000,-0.0247656250
18.8000000000,-0.0219062500
18.8400000000,-0.0198125000
18.8800000000,-0.0161250000
18.9200000000,-0.0143593750
18.9600000000,-0.0115625000
19.0000000000,-0.0084218750
19.0400000000,-0.0052812500
19.0800000000,-0.0025468750
19.1200000000,-0.0016562500
19.1600000000,0.0008281250
19.2000000000,0.0058437500
19.2400000000,0.0096406250
19.2800000000,0.0112812500
19.3200000000,0.0099531250
19.3600000000,0.0098125000
19.4000000000,0.0127031250
19.4400000000,0.0156562500
19.4800000000,0.0156875000
19.5200000000,0.0133437500
19.5600000000,0.0115000000
19.6000000000,0.0124531250
19.6400000000,0.0148593750
19.6800000000,0.0147500000
19.7200000000,0.0112187500
19.7600000000,0.0071093750
19.8000000000,0.0035312500
19.8400000000,0.0021093750
19.8800000000,0.0014843750
19.9200000000,-0.0011875000
19.9600000000,-0.0059218750
20.0000000000,-0.0113750000
20.0400000000,-0.0140468750
20.0800000000,-0.0160000000
20.1200000000,-0.0177031250
20.1600000000,-0.0230312500
20.2000000000,-0.0287031250
20.2400000000,-0.0328593750
20.2800000000,-0.0343750000
20.3200000000,-0.0365312500
20.3600000000,-0.0410312500
20.4000000000,-0.0456718750
20.4400000000,-0.0489531250
20.4800000000,-0.0494062500
20.5200000000,-0.0494843750
20.5600000000,-0.0494375000
20.6000000000,-0.0512187500
20.6400000000,-0.0515781250
20.6800000000,-0.0529375000
20.7200000000,-0.0529843750
20.7600000000,-0.0536562500
20.8000000000,-0.0546250000
20.8400000000,-0.0534843750
20.8800000000,-0.0532968750
20.9200000000,-0.0529843750
20.9600000000,-0.0529062500
21.0000000000,-0.0525312500
21.0400000000,-0.0511406250
21.0800000000,-0.0490312500
21.1200000000,-0.0493593750
21.1600000000,-0.0487812500
21.2000000000,-0.0482031250
21.2400000000,-0.0453593750
21.2800000000,-0.0431562500
21.3200000000,-0.0417968750
21.3600000000,-0.0410156250
21.4000000000,-0.0390781250
21.4400000000,-0.0364375000
21.4800000000,-0.0361406250
21.5200000000,-0.0370781250
21.5600000000,-0.0383593750
21.6000000000,-0.0362031250
21.6400000000,-0.0325468750
21.6800000000,-0.0313281250
21.7200000000,-0.0317656250
21.7600000000,-0.0321718750
21.8000000000,-0.0314531250
21.8400000000,-0.0291093750
21.8800000000,-0.0281718750
21.9200000000,-0.0297968750
21.9600000000,-0.0314062500
22.0000000000,-0.0333125000
22.0400000000,-0.0317656250
22.0800000000,-0.0298750000
22.1200000000,-0.0299843750
22.1600000000,-0.0311562500
22.2000000000,-0.0339375000
22.2400000000,-0.0353437500
22.2800000000,-0.0343281250
22.3200000000,-0.0352031250
22.3600000000,-0.0377968750
22.4000000000,-0.0409218750
22.4400000000,-0.0416562500
22.4800000000,-0.0396718750
22.5200000000,-0.0406875000
22.5600000000,-0.0423281250
22.6000000000,-0.0432500000
22.6400000000,-0.0420781250
22.6800000000,-0.0386562500
22.7200000000,-0.0398906250
22.7600000000,-0.0432343750
22.8000000000,-0.0436562500
22.8400000000,-0.0435312500
22.8800000000,-0.0416718750
22.9200000000,-0.0423437500
22.9600000000,-0.0445000000
23.0000000000,-0.0434687500
23.0400000000,-0.0422031250
23.0800000000,-0.0399531250
23.1200000000,-0.0390625000
23.1600000000,-0.0403906250
23.2000000000,-0.0401562500
23.2400000000,-0.0399062500
23.2800000000,-0.0377968750
23.3200000000,-0.0372500000
23.3600000000,-0.0370625000
23.4000000000,-0.0361406250
23.4400000000,-0.0331250000
23.4800000000,-0.0297656250
23.5200000000,-0.0278437500
23.5600000000,-0.0269375000
23.6000000000,-0.0263437500
23.6400000000,-0.0232812500
23.6800000000,-0.0185937500
23.7200000000,-0.0137812500
23.7600000000,-0.0102656250
23.8000000000,-0.0090312500
23.8400000000,-0.0072187500
23.8800000000,-0.0028281250
23.9200000000,0.0017968750
23.9600000000,0.0073906250
24.0000000000,0.0113906250
24.0400000000,0.0144062500
24.0800000000,0.0180625000
24.1200000000,0.0219375000
24.1600000000,0.0272343750
24.2000000000,0.0322656250
24.2400000000,0.0359843750
24.2800000000,0.0403281250
24.3200000000,0.0442968750
24.3600000000,0.0478437500
24.4000000000,0.0511406250
24.4400000000,0.0547812500
24.4800000000,0.0579062500
24.5200000000,0.0609375000
24.5600000000,0.0615781250
24.6000000000,0.0618281250
24.6400000000,0.0634375000
24.6800000000,0.0665000000
24.7200000000,0.0685937500
24.7600000000,0.0690000000
24.8000000000,0.0676250000
24.8400000000,0.0676093750
24.8800000000,0.0702187500
24.9200000000,0.0723125000
24.9600000000,0.0726093750
25.0000000000,0.0711718750
25.0400000000,0.0708437500
25.0800000000,0.0729687500
25.1200000000,0.0769375000
25.1600000000,0.0779218750
25.2000000000,0.0767968750
25.2400000000,0.0762031250
25.2800000000,0.0751875000
25.3200000000,0.0756406250
25.3600000000,0.0752656250
25.4000000000,0.0733125000
25.4400000000,0.0728593750
25.4800000000,0.0721093750
25.5200000000,0.0724375000
25.5600000000,0.0734531250
25.6000000000,0.0716562500
25.6400000000,0.0707500000
25.6800000000,0.0681406250
25.7200000000,0.0643281250
25.7600000000,0.0612968750
25.8000000000,0.0577812500
25.8400000000,0.0559218750
25.8800000000,0.0543593750
25.9200000000,0.0535000000
25.9600000000,0.0520312500
26.0000000000,0.0513125000
26.0400000000,0.0510468750
26.0800000000,0.0502343750
26.1200000000,0.0472500000
26.1600000000,0.0433437500
26.2000000000,0.0398125000
26.2400000000,0.0388125000
26.2800000000,0.0405000000
26.3200000000,0.0411562500
26.3600000000,0.0398125000
26.4000000000,0.0376718750
26.4400000000,0.0365312500
26.4800000000,0.0358281250
26.5200000000,0.0345156250
26.5600000000,0.0314062500
26.6000000000,0.0266093750
26.6400000000,0.0241562500
26.6800000000,0.0228437500
26.7200000000,0.0218750000
26.7600000000,0.0192187500
26.8000000000,0.0149687500
26.8400000000,0.0110312500
26.8800000000,0.0063281250
26.9200000000,0.0030000000
26.9600000000,0.0005625000
27.0000000000,-0.0034062500
27.0400000000,-0.0078125000
27.0800000000,-0.0127656250
27.1200000000,-0.0173593750
27.1600000000,-0.0198906250
27.2000000000,-0.0221093750
27.2400000000,-0.0263437500
27.2800000000,-0.0304687500
27.3200000000,-0.0351875000
27.3600000000,-0.0372031250
27.4000000000,-0.0377812500
27.4400000000,-0.0399531250
27.4800000000,-0.0440000000
27.5200000000,-0.0475000000
27.5600000000,-0.0503750000
27.6000000000,-0.0528906250
27.6400000000,-0.0564843750
27.6800000000,-0.0609218750
27.7200000000,-0.0625000000
27.7600000000,-0.0632656250
27.8000000000,-0.0636718750
27.8400000000,-0.0672031250
27.8800000000,-0.0704531250
27.9200000000,-0.0736250000
27.9600000000,-0.0753750000
28.0000000000,-0.0771093750
28.0400000000,-0.0792031250
28.0800000000,-0.0815781250
28.1200000000,-0.0828281250
28.1600000000,-0.0825156250
28.2000000000,-0.0833281250
28.2400000000,-0.0813750000
28.2800000000,-0.0821093750
28.3200000000,-0.0822656250
28.3600000000,-0.0803906250
28.4000000000,-0.0793593750
28.4400000000,-0.0794531250
28.4800000000,-0.0768125000
28.5200000000,-0.0766250000
28.5600000000,-0.0727343750
28.6000000000,-0.0685781250
28.6400000000,-0.0649375000
28.6800000000,-0.0622343750
28.7200000000,-0.0602343750
28.7600000000,-0.0582812500
28.8000000000,-0.0547812500
28.8400000000,-0.0522343750
28.8800000000,-0.0508750000
28.9200000000,-0.0494843750
28.9600000000,-0.0473437500
29.0000000000,-0.0423281250
29.0400000000,-0.0386250000
29.0800000000,-0.0369843750
29.1200000000,-0.0376562500
29.1600000000,-0.0380312500
29.2000000000,-0.0361562500
29.2400000000,-0.0347656250
29.2800000000,-0.0338125000
29.3200000000,-0.0345468750
29.3600000000,-0.0330625000
29.4000000000,-0.0314218750
29.4400000000,-0.0284687500
29.4800000000,-0.0285625000
29.5200000000,-0.0296406250
29.5600000000,-0.0303593750
29.6000000000,-0.0275625000
29.6400000000,-0.0245156250
29.6800000000,-0.0233281250
29.7200000000,-0.0238593750
29.7600000000,-0.0242968750
29.8000000000,-0.0231250000
29.8400000000,-0.0202031250
29.8800000000,-0.0179843750
29.9200000000,-0.0175781250
29.9600000000,-0.0174375000
30.0000000000,-0.0176562500
30.0400000000,-0.0160000000
30.0800000000,-0.0165312500
30.1200000000,-0.0170937500
30.1600000000,-0.0174843750
30.2000000000,-0.0183750000
30.2400000000,-0.0160625000
30.2800000000,-0.0144531250
30.3200000000,-0.0156718750
30.3600000000,-0.0172031250
30.4000000000,-0.0164843750
30.4400000000,-0.0151406250
30.4800000000,-0.0108125000
30.5200000000,-0.0099687500
30.5600000000,-0.0105312500
30.6000000000,-0.0095625000
30.6400000000,-0.0072343750
30.6800000000,-0.0016718750
30.7200000000,0.0010937500
30.7600000000,0.0010781250
30.8000000000,0.0031875000
30.8400000000,0.0050781250
30.8800000000,0.0102968750
30.9200000000,0.0132500000
30.9600000000,0.0133750000
31.0000000000,0.0130625000
31.0400000000,0.0149531250
31.0800000000,0.0182343750
31.1200000000,0.0210312500
31.1600000000,0.0215625000
31.2000000000,0.0207968750
31.2400000000,0.0221093750
31.2800000000,0.0248906250
31.3200000000,0.0268281250
31.3600000000,0.0271406250
31.4000000000,0.0268906250
31.4400000000,0.0276562500
31.4800000000,0.0303906250
31.5200000000,0.0329218750
31.5600000000,0.0333593750
31.6000000000,0.0338593750
31.6400000000,0.0365625000
31.6800000000,0.0405000000
31.7200000000,0.0429062500
31.7600000000,0.0419062500
31.8000000000,0.0420781250
31.8400000000,0.0448593750
31.8800000000,0.0497500000
31.9200000000,0.0534843750
31.9600000000,0.0522500000
32.0000000000,0.0513906250
32.0400000000,0.0518281250
32.0800000000,0.0560625000
32.1200000000,0.0588750000
32.1600000000,0.0575468750
32.2000000000,0.0540781250
32.2400000000,0.0522031250
32.2800000000,0.0537187500
32.3200000000,0.0551718750
32.3600000000,0.0534843750
32.4000000000,0.0499062500
32.4400000000,0.0474218750
32.4800000000,0.0455000000
32.5200000000,0.0437968750
32.5600000000,0.0396875000
32.6000000000,0.0341406250
32.6400000000,0.0292343750
32.6800000000,0.0255937500
32.7200000000,0.0216406250
32.7600000000,0.0165468750
32.8000000000,0.0099062500
32.8400000000,0.0043750000
32.8800000000,0.0006562500
32.9200000000,-0.0028593750
32.9600000000,-0.0087500000
33.0000000000,-0.0168281250
33.0400000000,-0.0243125000
33.0800000000,-0.0281093750
33.1200000000,-0.0293750000
33.1600000000,-0.0334218750
33.2000000000,-0.0407343750
33.2400000000,-0.0470000000
33.2800000000,-0.0511562500
33.3200000000,-0.0521875000
33.3600000000,-0.0552187500
33.4000000000,-0.0605312500
33.4400000000,-0.0653750000
33.4800000000,-0.0679375000
33.5200000000,-0.0682968750
33.5600000000,-0.0684687500
33.6000000000,-0.0706250000
33.6400000000,-0.0734843750
33.6800000000,-0.0732343750
33.7200000000,-0.0725625000
33.7600000000,-0.0722968750
33.8000000000,-0.0725156250
33.8400000000,-0.0730000000
33.8800000000,-0.0705468750
33.9200000000,-0.0684375000
33.9600000000,-0.0657031250
34.0000000000,-0.0620000000
34.0400000000,-0.0593593750
34.0800000000,-0.0552968750
34.1200000000,-0.0521562500
34.1600000000,-0.0495937500
34.2000000000,-0.0454218750
34.2400000000,-0.0414218750
34.2800000000,-0.0383750000
34.3200000000,-0.0357343750
34.3600000000,-0.0311875000
34.4000000000,-0.0244218750
34.4400000000,-0.0168281250
34.4800000000,-0.0144062500
34.5200000000,-0.0119218750
34.5600000000,-0.0087812500
34.6000000000,-0.0026875000
34.6400000000,0.0031093750
34.6800000000,0.0036250000
34.7200000000,0.0039687500
34.7600000000,0.0061875000
34.8000000000,0.0126250000
34.8400000000,0.0186875000
34.8800000000,0.0221718750
34.9200000000,0.0248906250
34.9600000000,0.0278750000
35.0000000000,0.0309531250
35.0400000000,0.0338125000
35.0800000000,0.0353750000
35.1200000000,0.0372968750
35.1600000000,0.0402968750
35.2000000000,0.0427187500
35.2400000000,0.0451718750
35.2800000000,0.0475468750
35.3200000000,0.0506718750
35.3600000000,0.0548750000
35.4000000000,0.0565468750
35.4400000000,0.0569062500
35.4800000000,0.0580937500
35.5200000000,0.0585781250
35.5600000000,0.0621562500
35.6000000000,0.0641718750
35.6400000000,0.0645000000
35.6800000000,0.0640781250
35.7200000000,0.0662656250
35.7600000000,0.0707500000
35.8000000000,0.0729843750
35.8400000000,0.0707187500
35.8800000000,0.0671562500
35.9200000000,0.0664062500
35.9600000000,0.0692656250
36.0000000000,0.0691093750
36.0400000000,0.0631562500
36.0800000000,0.0575937500
36.1200000000,0.0564531250
36.1600000000,0.0606250000
36.2000000000,0.0606406250
36.2400000000,0.0527500000
36.2800000000,0.0429062500
36.3200000000,0.0381093750
36.3600000000,0.0387812500
36.4000000000,0.0391093750
36.4400000000,0.0311406250
36.4800000000,0.0179531250
36.5200000000,0.0118437500
36.5600000000,0.0110468750
36.6000000000,0.0142812500
36.6400000000,0.0102656250
36.6800000000,-0.0004062500
36.7200000000,-0.0097031250
36.7600000000,-0.0140468750
36.8000000000,-0.0143437500
36.8400000000,-0.0165312500
36.8800000000,-0.0249062500
36.9200000000,-0.0328281250
36.9600000000,-0.0366093750
37.0000000000,-0.0362187500
37.0400000000,-0.0364843750
37.0800000000,-0.0406562500
37.1200000000,-0.0474062500
37.1600000000,-0.0528125000
37.2000000000,-0.0537343750
37.2400000000,-0.0540625000
37.2800000000,-0.0558906250
37.3200000000,-0.0600312500
37.3600000000,-0.0640468750
37.4000000000,-0.0639843750
37.4400000000,-0.0623125000
37.4800000000,-0.0609687500
37.5200000000,-0.0626093750
37.5600000000,-0.0662343750
37.6000000000,-0.0681250000
37.6400000000,-0.0680468750
37.6800000000,-0.0675625000
37.7200000000,-0.0693125000
37.7600000000,-0.0709843750
37.8000000000,-0.0717187500
37.8400000000,-0.0715937500
37.8800000000,-0.0695000000
37.9200000000,-0.0697343750
37.9600000000,-0.0694687500
38.0000000000,-0.0704375000
38.0400000000,-0.0727500000
38.0800000000,-0.0726406250
38.1200000000,-0.0727187500
38.1600000000,-0.0720937500
38.2000000000,-0.0703125000
38.2400000000,-0.0694218750
38.2800000000,-0.0684531250
38.3200000000,-0.0652031250
38.3600000000,-0.0616562500
38.4000000000,-0.0590468750
38.4400000000,-0.0584062500
38.4800000000,-0.0560468750
38.5200000000,-0.0538593750
38.5600000000,-0.0488906250
38.6000000000,-0.0439218750
38.6400000000,-0.0404531250
38.6800000000,-0.0353906250
38.7200000000,-0.0324843750
38.7600000000,-0.0266250000
38.8000000000,-0.0210781250
38.8400000000,-0.0168125000
38.8800000000,-0.0116718750
38.9200000000,-0.0087968750
38.9600000000,-0.0058593750
39.0000000000,-0.0007968750
39.0400000000,0.0024375000
39.0800000000,0.0066250000
39.1200000000,0.0112031250
39.1600000000,0.0137812500
39.2000000000,0.0182968750
39.2400000000,0.0214687500
39.2800000000,0.0244687500
39.3200000000,0.0276875000
39.3600000000,0.0299687500
39.4000000000,0.0320937500
39.4400000000,0.0336718750
39.4800000000,0.0349375000
39.5200000000,0.0353593750
39.5600000000,0.0358593750
39.6000000000,0.0364843750
39.6400000000,0.0370000000
39.6800000000,0.0378125000
39.7200000000,0.0373437500
39.7600000000,0.0360937500
39.8000000000,0.0359843750
39.8400000000,0.0368593750
39.8800000000,0.0377656250
39.9200000000,0.0367500000
39.9600000000,0.0346250000
40.0000000000,0.0328750000
40.0400000000,0.0322187500
40.0800000000,0.0327031250
40.1200000000,0.0331718750
40.1600000000,0.0308281250
40.2000000000,0.0282031250
40.2400000000,0.0265781250
40.2800000000,0.0277656250
40.3200000000,0.0283125000
40.3600000000,0.0247187500
40.4000000000,0.0182968750
40.4400000000,0.0141093750
40.4800000000,0.0135937500
40.5200000000,0.0162500000
40.5600000000,0.0146406250
40.6000000000,0.0075937500
40.6400000000,0.0011718750
40.6800000000,-0.0003750000
40.7200000000,0.0017187500
40.7600000000,0.0017031250
40.8000000000,-0.0045000000
40.8400000000,-0.0114218750
40.8800000000,-0.0144687500
